correl	nenio	无o
correl	neniu	无u
correl	nenia	无a
correl	nenie	无e
correl	neniam	无时
correl	neniom	无量
correl	nenies	无之
correl	nenial	无因
correl	neniel	无样
correl	kio	何o
correl	kiu	何u
correl	kia	何a
correl	kie	何e
correl	kiam	何时
correl	kiom	何量
correl	kies	何之
correl	kial	何因
correl	kiel	何样
correl	ĉio	全o
correl	ĉiu	全u
correl	ĉia	全a
correl	ĉie	全e
correl	ĉiam	全时
correl	ĉiom	全量
correl	ĉies	全之
correl	ĉial	全因
correl	ĉiel	全样
correl	io	某o
correl	iu	某u
correl	ia	某a
correl	ie	某e
correl	iam	某时
correl	iom	某量
correl	ies	某之
correl	ial	某因
correl	iel	某样
correl	tio	那o
correl	tiu	那u
correl	tia	那a
correl	tie	那e
correl	tiam	那时
correl	tiom	那量
correl	ties	那之
correl	tial	那因
correl	tiel	那样
prep	pri	于
prep	el	出
prep	po	每
prep	inter	间
prep	tra	穿
prep	per	以
prep	kontraŭ	对
prep	al	向
prep	por	为
prep	ĝis	至
prep	post	后
prep	pro	因
prep	laŭ	按
prep	sen	无
prep	sub	下
prep	ĉirkaŭ	围
prep	ekster	外
prep	sur	上
prep	trans	越
prep	ĉe	在
prep	apud	旁
prep	kun	共
prep	malgraŭ	不顾
prep	super	上
prep	de	从
prep	anstataŭ	代
prep	en	内
prep	krom	外
prep	da	份
prep	antaŭ	前
prep	dum	期
prep	preter	过
num	naŭ	九
num	kvar	四
num	mil	千
num	cent	百
num	tri	三
num	ses	六
num	ok	八
num	du	二
num	unu	一
num	dek	十
num	kvin	五
num	sep	七
suf	aĉ	劣
suf	an	员
suf	eg	巨
suf	ig	使
suf	ad	行
suf	ul	者
suf	ebl	可
suf	obl	倍
suf	log	学家
suf	et	小
suf	em	倾
suf	il	具
suf	end	须
suf	iĝ	成
suf	id	子
suf	on	分
suf	er	粒
suf	ej	所
suf	uj	器
suf	ar	群
suf	ec	性
suf	ind	值
suf	ing	座
suf	estr	长
suf	in	女
suf	aĵ	物
suf	ist	家
suf	ism	主义
suf	op	组
pref	fi	卑
pref	ĉef	首
pref	dis	散
pref	pra	原
pref	mis	误
pref	bo	姻
pref	re	再
pref	mal	反
pref	ek	始
pref	ge	双
pref	eks	旧
cal	april	四月
cal	aŭgust	八月
cal	oktobr	十月
cal	vendred	金
cal	januar	一月
cal	mard	火
cal	dimanĉ	日
cal	novembr	十一月
cal	decembr	十二月
cal	ĵaŭd	木
cal	mart	三月
cal	sabat	土
cal	septembr	九月
cal	merkred	水
cal	maj	五月
cal	juli	七月
cal	februar	二月
cal	juni	六月
cal	lund	月
func	ajn	任
func	almenaŭ	至
func	ambaŭ	两
func	ankaŭ	也
func	ankoraŭ	还
func	apenaŭ	才
func	aŭ	或
func	baldaŭ	将
func	ĉar	因
func	ĉu	吗
func	do	故
func	eĉ	连
func	for	离
func	ĝi	它
func	hieraŭ	昨
func	hodiaŭ	今
func	ili	他们
func	ja	确
func	jam	已
func	jen	这
func	jes	对
func	ĵus	刚
func	kaj	和
func	ke	事
func	kvankam	虽
func	kvazaŭ	如
func	li	他
func	mem	自
func	mi	我
func	morgaŭ	明
func	ne	不
func	nek	也不
func	ni	我们
func	nun	现
func	nur	仅
func	ol	比
func	oni	人
func	plej	最
func	pli	更
func	plu	还
func	preskaŭ	几
func	se	若
func	sed	但
func	si	己
func	ŝi	她
func	tamen	却
func	tre	很
func	tro	太
func	tuj	即
func	vi	你
func	adiaŭ	再见
func	he	喂
func	minus	减
func	plus	加
func	bis	再
content	rest	余
content	afer	事
content	ali	别
content	alt	高
content	am	爱
content	amik	友
content	bel	美
content	bon	良
content	ĉambr	室
content	demand	问
content	dev	应
content	dezir	欲
content	dir	说
content	don	给
content	est	是
content	facil	易
content	far	做
content	feliĉ	幸
content	fin	终
content	flank	侧
content	foj	次
content	form	形
content	fort	强
content	ĝoj	喜
content	grand	大
content	grav	重
content	hav	有
content	help	助
content	hom	人
content	infan	童
content	ir	往
content	jar	年
content	jun	幼
content	kamp	田
content	kap	头
content	kelk	些
content	klar	清
content	komenc	始
content	kompren	解
content	kon	认
content	kor	心
content	kred	信
content	labor	劳
content	land	国
content	last	末
content	leg	读
content	lern	学
content	lev	举
content	liber	自由
content	loĝ	住
content	lok	处
content	long	长
content	man	手
content	met	置
content	milit	战
content	mond	界
content	montr	示
content	mort	死
content	mov	动
content	mult	多
content	naci	族
content	nom	名
content	nov	新
content	okaz	生
content	parol	话
content	patr	父
content	pet	求
content	plen	满
content	port	运
content	pov	能
content	pren	拿
content	proksim	近
content	rapid	速
content	respond	答
content	riĉ	富
content	ricev	收
content	rid	笑
content	ruĝ	红
content	ŝajn	像
content	sam	同
content	sci	知
content	sekv	随
content	send	送
content	sid	坐
content	sinjor	君
content	skrib	书
content	star	立
content	tag	日
content	temp	时
content	ten	持
content	ter	地
content	tut	整
content	ven	来
content	vetur	乘
content	vid	见
content	vir	男
content	viv	活
content	voj	路
content	vol	愿
content	vort	词
content	daŭr	续
content	kolekt	集
content	nul	零
content	aĉet	买
content	akv	水
content	arb	树
content	art	艺
content	atend	待
content	aŭd	听
content	bat	打
content	bezon	需
content	bild	画
content	bird	鸟
content	blank	白
content	brul	燃
content	buŝ	口
content	cert	确
content	dank	谢
content	dekstr	右
content	dolĉ	甘
content	dom	屋
content	dorm	睡
content	edz	夫
content	fal	落
content	famili	家
content	fenestr	窗
content	ferm	闭
content	fil	儿
content	fingr	指
content	flug	飞
content	frat	兄
content	fraŭl	单
content	frukt	果
content	har	毛
content	hejm	家
content	hor	钟
content	interes	趣
content	ĵet	投
content	kant	唱
content	knab	郎
content	kolor	色
content	konsil	议
content	konstru	建
content	kost	费
content	kresk	育
content	kri	叫
content	kuraĝ	勇
content	kur	跑
content	las	留
content	leter	信
content	libr	书
content	lingv	语
content	lit	床
content	lum	光
content	manĝ	食
content	mank	缺
content	mar	海
content	maten	晨
content	memor	记
content	mir	惊
content	mon	钱
content	mont	山
content	mur	壁
content	nask	生
content	neces	必
content	nigr	黑
content	okul	目
content	okup	占
content	pac	和
content	pag	付
content	part	部
content	pas	过
content	pec	片
content	pens	思
content	perd	失
content	permes	许
content	person	人
content	pied	足
content	popol	民
content	pord	门
content	prem	压
content	prezent	呈
content	propr	己
content	prov	试
content	punkt	点
content	pur	纯
content	rajt	权
content	rakont	述
content	reg	治
content	renkont	遇
content	rigard	看
content	rimark	觉
content	ŝanĝ	变
content	semajn	周
content	sent	感
content	serĉ	寻
content	simpl	简
content	sol	唯
content	son	声
content	sun	阳
content	tabl	桌
content	tim	怕
content	tir	拉
content	trankvil	静
content	trink	饮
content	turn	转
content	urb	市
content	uz	用
content	valor	值
content	varm	暖
content	vent	风
content	ver	真
content	vesper	晚
content	vest	衣
content	vizaĝ	颜
content	vojaĝ	旅
content	fru	早
content	aer	气
content	aĝ	岁
content	agrabl	快
content	akcept	受
content	amas	堆
content	aper	现
content	atent	注
content	aŭskult	听
content	aŭtun	秋
content	best	兽
content	blu	蓝
content	bril	亮
content	cel	标
content	dent	齿
content	dik	厚
content	direkt	方
content	divers	杂
content	dolor	痛
content	dub	疑
content	elekt	选
content	erar	错
content	esper	望
content	fiŝ	鱼
content	flor	花
content	forges	忘
content	fremd	异
content	gaj	欢
content	ĝarden	园
content	gazet	报
content	glas	杯
content	ĝust	正
content	histori	史
content	hund	犬
content	ide	意
content	kalkul	算
content	kapt	捕
content	kar	亲
content	kaŝ	藏
content	kat	猫
content	kaŭz	因
content	koler	怒
content	komerc	商
content	komun	共
content	konduk	导
content	konsent	赞
content	kontent	满
content	korp	体
content	kovr	盖
content	kuir	烹
content	kuŝ	躺
content	lac	疲
content	lakt	乳
content	larĝ	宽
content	lav	洗
content	lig	结
content	lud	玩
content	mark	标
content	mez	中
content	minut	分
content	monat	月
content	natur	然
content	naz	鼻
content	neĝ	雪
content	nokt	夜
content	nub	云
content	onkl	叔
content	opini	想
content	orel	耳
content	pan	面包
content	paper	纸
content	pardon	恕
content	plor	哭
content	pluv	雨
content	pret	备
content	printemp	春
content	ripoz	休
content	river	河
content	romp	破
content	salut	问
content	san	健
content	sat	饱
content	seĝ	椅
content	serv	务
content	silent	默
content	ŝip	船
content	somer	夏
content	ŝton	石
content	strat	街
content	sufiĉ	够
content	tranĉ	切
content	tuŝ	触
content	util	益
content	vend	卖
content	verd	绿
content	vintr	冬
content	vok	呼
content	zorg	护
content	ag	办
content	ating	到
content	ban	浴
content	decid	决
content	ekzist	存
content	fiks	定
content	flu	流
content	grup	团
content	instru	教
content	invit	邀
content	klas	级
content	mol	软
content	paĝ	页
content	pend	挂
content	pez	重
content	plaĉ	悦
content	poŝt	邮
content	puŝ	推
content	saĝ	智
content	ŝat	喜
content	simil	似
content	stud	研
content	sukces	成
content	verk	作
content	vizit	访
content	precip	主
content	supr	顶
content	bedaŭr	憾
content	gvid	导
content	miks	混
content	par	偶
content	publik	公
content	spert	验
content	te	茶
content	trov	找
content	venk	胜
content	volv	卷
content	afabl	善
content	ĉeval	马
content	halt	停
content	kort	院
content	postul	求
content	rimed	法
content	dat	期
content	angul	角
content	apart	独
content	av	爷
content	batal	战
content	bord	岸
content	brak	臂
content	bru	噪
content	ĉapel	帽
content	ekzempl	例
content	fajr	火
content	fer	铁
content	fest	庆
content	frap	敲
content	gajn	赢
content	hel	亮
content	intern	内
content	just	公
content	kol	颈
content	kutim	习
content	lign	木
content	lini	线
content	mezur	测
content	moment	刻
content	nombr	数
content	ord	序
content	ordon	令
content	paŝ	步
content	pen	努
content	plank	板
content	plend	诉
content	plezur	乐
content	plum	羽
content	prav	理
content	profund	深
content	rond	圆
content	roz	玫
content	salt	跳
content	sang	血
content	spec	种
content	staci	站
content	stat	态
content	sufer	苦
content	suker	糖
content	vagon	厢
content	vek	醒
content	veter	气
content	vilaĝ	村
content	vitr	玻
content	produkt	产
content	prunt	借
content	rul	卷
content	aŭt	车
content	adres	址
content	amuz	娱
content	anim	魂
content	aranĝ	整
content	arĝent	银
content	benk	凳
content	bov	牛
content	brun	褐
content	brust	胸
content	buter	黄油
content	ĉes	止
content	ceter	余
content	danĝer	危
content	donac	礼
content	dors	背
content	efektiv	实
content	efik	效
content	egal	等
content	estim	尊
content	flav	黄
content	foli	叶
content	font	泉
content	freŝ	鲜
content	fund	底
content	gard	守
content	genu	膝
content	glaci	冰
content	griz	灰
content	herb	草
content	horloĝ	钟
content	ink	墨
content	insekt	虫
content	intenc	意
content	juĝ	判
content	kapabl	能
content	klin	斜
content	kok	鸡
content	kompat	怜
content	konserv	存
content	kovert	封
content	krajon	笔
content	kre	创
content	kruc	十字
content	krur	腿
content	kuk	糕
content	kuler	勺
content	kulp	罪
content	kurac	医
content	kuz	堂
content	lag	湖
content	lang	舌
content	leĝ	律
content	lert	巧
content	lim	界
content	lun	月
content	manier	式
content	marŝ	步
content	mastr	主
content	mok	嘲
content	muzik	乐
content	numer	号
content	objekt	物
content	ofic	职
content	ombr	影
content	ordinar	普
content	ov	卵
content	pak	包
content	plafon	顶
content	pork	猪
content	poŝ	袋
content	prefer	宁
content	prepar	备
content	promen	步
content	promes	诺
content	radi	射
content	region	区
content	reĝ	王
content	rekt	直
content	religi	宗
content	ripet	复
content	ŝaf	羊
content	sak	袋
content	sek	干
content	senc	意
content	serioz	严
content	ŝlos	锁
content	spir	息
content	spirit	灵
content	ŝtat	国
content	ŝtel	偷
content	stel	星
content	ŝtup	阶
content	sum	总
content	teler	盘
content	terur	恐
content	tond	剪
content	traf	击
content	tru	穴
content	vapor	汽
content	vast	广
content	vin	酒
content	voĉ	声
content	di	神
content	fend	裂
content	fot	拍
content	inkluziv	含
content	koleg	伴
content	komput	算
content	kontakt	接
content	kotiz	纳
content	Krist	未対応
content	novel	篇
content	registr	录
content	rezerv	储
content	sonor	响
content	strek	划
content	taŭg	适
content	akir	获
content	akompan	伴
content	akr	锐
content	anonc	宣
content	aparten	属
content	apog	支
content	aprob	赞
content	arm	武
content	atak	攻
content	avert	警
content	bar	障
content	baston	棒
content	blov	吹
content	bol	沸
content	botel	瓶
content	branĉ	枝
content	buton	扣
content	ĉapitr	章
content	ĉas	猎
content	ĉemiz	衫
content	cifer	数
content	danc	舞
content	defend	防
content	delikat	细
content	dens	密
content	desegn	绘
content	diferenc	异
content	doktor	博
content	eben	平
content	eduk	育
content	esting	灭
content	evit	避
content	faden	丝
content	fak	专
content	fakt	事
content	fals	伪
content	fam	名
content	fidel	忠
content	fier	骄
content	firm	坚
content	flag	旗
content	fork	叉
content	fum	烟
content	gas	气
content	gast	客
content	ĝeneral	总
content	ĝen	扰
content	ĝentil	礼
content	gras	脂
content	gut	滴
content	haŭt	皮
content	hejt	热
content	honest	诚
content	honor	誉
content	hont	耻
content	imag	想
content	imit	仿
content	industri	业
content	inform	告
content	insul	岛
content	jak	服
content	kajer	册
content	kest	箱
content	kis	吻
content	komfort	舒
content	kompar	较
content	kondiĉ	件
content	kondut	举
content	konsci	觉
content	konsist	成
content	konstant	恒
content	konven	适
content	korespond	通
content	kultur	耕
content	kviet	静
content	lamp	灯
content	lecion	课
content	legom	菜
content	lip	唇
content	liter	字
content	maŝin	机
content	matur	熟
content	mebl	具
content	mend	订
content	mensog	谎
content	merit	值
content	metal	金
content	mien	容
num	milion	百万
content	minac	胁
content	naĝ	游
content	najbar	邻
content	nep	孙
content	nev	侄
content	oft	常
content	nepr	必
content	volont	愿
content	nord	北
content	not	记
content	obe	服
content	okcident	西
content	ole	油
content	ond	波
content	or	金
content	organiz	组
content	orient	东
content	ost	骨
content	pacienc	忍
content	paf	射
content	pantalon	裤
content	parenc	亲
content	past	糊
content	pel	驱
content	pentr	描
content	pik	刺
content	pilk	球
content	pint	尖
content	plant	植
content	plur	多
content	polic	警
content	pom	苹
content	pont	桥
content	posed	有
content	praktik	践
content	preciz	准
content	preĝ	祈
content	premi	奖
content	pres	印
content	prez	价
content	progres	进
content	pun	罚
content	rad	轮
content	regul	规
content	rekomend	荐
content	respekt	敬
content	ret	网
content	rezult	果
content	rifuz	拒
content	rikolt	获
content	rilat	关
content	ripar	修
content	riproĉ	责
content	sal	盐
content	ŝanc	机
content	sankt	圣
content	sap	皂
content	sav	救
content	scienc	科
content	sekret	秘
content	sem	种
content	seri	列
content	sezon	季
content	sign	符
content	ŝir	裂
content	skatol	盒
content	soif	渴
content	soldat	兵
content	special	特
content	spez	兑
content	ŝrank	柜
content	strang	奇
content	streĉ	紧
content	ŝtrump	袜
content	ŝu	鞋
content	subit	突
content	sud	南
content	sup	汤
content	tabul	板
content	tas	杯
content	tegment	顶
content	tol	布
content	trem	颤
content	tromp	骗
content	tuk	巾
content	val	谷
content	vang	颊
content	viand	肉
content	vic	列
content	vigl	活
content	viŝ	拭
content	vund	伤
content	fos	掘
content	polur	磨
content	ŝarĝ	载
content	akcident	祸
content	aparat	器
content	arme	军
content	artikol	文
content	aspekt	显
content	babil	聊
content	bank	银
content	bier	酒
content	bilet	票
