b10	ber	莓
content	menton	颏
content	stal	厩
content	viol	堇
content	ard	炽
content	framb	莓
content	lamen	箔
content	ĉerp	汲
content	frag	莓
content	ronk	鼾
content	kret	垩
content	mast	桅
content	fatal	厄
content	koks	胯
content	uragan	飓
content	balbut	讷
content	miaŭ	喵
content	panic	黍
content	palpebr	睑
content	angil	鳗
content	bask	裾
content	blasfem	渎
content	cikoni	鹳
content	emajl	釉
content	ĝemel	孪
content	jubile	禧
content	palat	腭
content	fag	山毛榉
content	fajenc	釉陶
content	flat	谄
content	haring	鲱鱼
content	jug	轭
content	kejl	楔
content	lacert	蜥蜴
content	lap	牛蒡
content	maleol	踝
content	mirtel	蓝莓
content	pekl	腌
content	sled	雪橇
content	tern	喷嚏
content	veruk	疣
content	vultur	秃鹫
elem	nikel	镍
elem	kobalt	钴
elem	magnezi	镁
elem	fluor	氟
elem	arsen	砷
elem	uran	铀
elem	liti	锂
elem	bari	钡
pejvo	spor	孢
pejvo	az	酶
pejvo	kard	蓟
pejvo	falk	隼
pejvo	koral	珊瑚
pejvo	konvulsi	痉
pejvo	dam	媛
pejvo	pale	内稃
pejvo	kojn	楔
pejvo	sinus	窦
pejvo	filik	蕨
pejvo	cian	氰
pejvo	sterol	甾醇
pejvo	spasm	痉挛
pejvo	kari	龋
pejvo	konjug	共轭
pejvo	brom	溴
pejvo	indig	靛
pejvo	aldehid	醛
pejvo	tetra	榛鸡
pejvo	gajl	瘿
pejvo	eter	醚
pejvo	alo	芦荟
pejvo	lau^s	虱
pejvo	rigl	闩
pejvo	enzim	酶
pejvo	ulcer	溃疡
pejvo	inkandesk	炽
pejvo	tan	鞣
pejvo	mosk	麝
pejvo	mustel	鼬
pejvo	tantal	钽
pejvo	fagopir	荞
pejvo	kromi	铬
pejvo	amin	胺
pejvo	cidoni	榅桲
pejvo	testik	睾丸
pejvo	vinil	烯
pejvo	stuf	炖
pejvo	krep	绉
pejvo	aniz	茴
pejvo	turbul	湍
pejvo	urani	铀
pejvo	skab	疮痂
pejvo	rap	芜菁
pejvo	muskat	肉豆蔻
pejvo	eksponent	幂
pejvo	lake	谄
pejvo	sepal	萼
pejvo	lagun	潟湖
pejvo	tenden	腱
pejvo	amid	酰胺
pejvo	gangren	坏疽
pejvo	rakit	佝偻
pejvo	papav	罂
pejvo	katiz	砑
pejvo	selen	硒
pejvo	tars	跗
pejvo	parafin	parafin
pejvo	neon	氖
pejvo	ftiz	痨
pejvo	pedik	虱
pejvo	metan	甲烷
pejvo	bram	鲂
pejvo	ostr	蚝
pejvo	kelat	螯
pejvo	mespil	欧楂
pejvo	talp	鼹
pejvo	makzel	颚
pejvo	drag	浚
pejvo	tribord	右舷
pejvo	grif	狮鹫
pejvo	top	桅楼
pejvo	timon	辕
pejvo	rut	芸香
pejvo	fenol	酚
pejvo	babord	左舷
pejvo	brank	鳃
pejvo	frez	铣
pejvo	cist	岩蔷
pejvo	kinon	醌
pejvo	arde	鹭
pejvo	fenil	苯基
pejvo	herni	疝
pejvo	apendic	阑尾
pejvo	avel	榛
pejvo	marin	腌
pejvo	motacil	鹡鸰
pejvo	devot	虔
pejvo	gros	鹅莓
pejvo	teni	绦虫
pejvo	perk	鲈
pejvo	alez	铰
pejvo	sau^r	蜥
pejvo	pic^	屄
pejvo	propen	丙烯
pejvo	aspleni	铁角蕨
pejvo	kaj^ol	谄
pejvo	skapol	胛
pejvo	sakrilegi	渎
pejvo	klupe	鲱
pejvo	nit	铆
pejvo	artis^ok	洋蓟
pejvo	gad	鳕
pejvo	tekton	柚木
pejvo	kac	屌
pejvo	alkan	烷
content	kastr	阉
content	kluk	咯
content	skolop	鹬
content	urn	瓮
content	konidi	孢
content	betel	蒌
content	vanil	香荚兰
content	spindel	锭
content	gingiv	龈
content	propan	丙烷
content	karbazid	碳肼
content	brez	焖
content	pustul	疱
content	benzen	苯
content	gres	莎
content	nic^	龛
content	kramf	挛
content	grapfrukt	柚
content	angelik	欧白芷
content	majn	鹩哥
content	fazan	雉
content	oksiur	蛲
content	butan	丁烷
content	karadri	鸻
content	krisol	坩埚
content	forniks	穹窿
content	krop	嗉囊
content	tempi	颞
content	brig	双桅
content	tabet	髓痨
